test_date,address_full,lead_ppb,copper_ppb
2015-10-02 09:55:05,"1210 KENSINGTON,FLINT,48503",5,0
2015-10-01 12:46:39,"904 E 7TH ST,FLINT,48503",5,0
2015-09-23 11:44:15,"2616 HILLCREST,FLINT,48507",5,0
2015-09-15 11:49:23,"2553 SWAYZE,FLINT,48503",5,0
2016-02-15 12:49:39,"2101 STEDRON ST APT #305,FLINT,48504",4,710
2016-02-02 13:22:37,"2538 ORCHARD LANE,FLINT,48504",4,650
2016-02-03 13:38:08,"529 MLK BLVD,FLINT,",4,560
2016-02-07 11:45:49,"2018 MARYLAND AVE,FLINT,48506",4,510
2016-01-25 14:13:01,"4306 CIRCLE DRIVE,FLINT,",4,440
2016-01-07 15:18:05,"1201 N GRAND TRAVERSE,FLINT,",4,420
2016-02-04 13:15:00,"G- 3139HOGARTH AVE,FLINT,48532",4,360
2016-02-07 11:45:07,"1422 PETTIBONE,FLINT,48507",4,340
2016-02-03 13:36:29,"623 ST CLAIR,FLINT,48504",4,310
2016-02-10 14:12:19,"1805 LAPEER RD,FLINT,48503",4,280
2016-02-09 13:40:03,"3601 JAMES P COLE,FLINT,48505",4,270
2016-02-06 11:43:12,"940 PETTIBONE AVE,FLINT,48507",4,270
2016-01-26 12:22:37,"2730 WESTWOOD PKWY,FLINT,48503",4,270
2016-01-21 16:33:21,"2124 WINDMERE AVE,FLINT,48503",4,270
2016-01-28 13:39:04,"4064 CALKINS RD,FLINT,48532",4,260
2016-01-23 12:00:27,"1721 OKLAHOMA,FLINT,48506",4,260
2016-01-26 12:22:08,"426 DELL AVE,FLINT,48507",4,250
2015-10-13 14:30:51,"1025 E KEARSLEY ST,FLINT,48503",4,240
2016-01-19 16:30:39,"2105 STEVENSON ST,FLINT,",4,230
2015-10-02 09:55:06,"932 KENSINGTON AVE,FLINT,48503",4,230
2016-02-06 11:42:38,"1334 LAVENDER AVE,FLINT,48504",4,220
2016-01-20 13:06:11,"731 E RUTH,FLINT,48505",4,220
2015-10-26 15:42:06,"829 WELLINGTON AVE,FLINT,48503",4,220
2016-02-12 13:20:02,"1509 ARLINGTON AVE,FLINT,48506",4,210
2016-02-04 13:15:00,"G- 3139HOGARTH AVE,FLINT,48532",4,210
2016-01-28 13:04:25,"2920 PARKSIDE DR,FLINT,48503",4,210
2015-12-29 15:13:55,"1201 N GRAND TRAVERSE,FLINT,",4,210
2016-02-03 13:42:35,"2436 BURNS ST,FLINT,48506",4,200
2016-02-03 13:37:01,"3009 STEVENSON ST,FLINT,48504",4,200
2016-02-01 13:32:26,"1256 FOREST HILL AVE,FLINT,48504",4,200
2016-01-26 13:46:53,"738 W ATHERTON RD APT #2,FLINT,48507",4,200
2016-01-21 13:36:58,"2821 WESTWOOD PARKWAY,FLINT,48503",4,200
2016-02-02 14:01:57,"3800 RICHFIELD,FLINT,48506",4,190
2016-02-01 13:24:00,"2307 RADCLIFFE AVE,FLINT,48503",4,190
2016-01-30 12:59:00,"2607 CIRCLE,,48507",4,190
2016-01-23 11:57:35,"2324 LAPER RD APT 210,FLINT,48503",4,190
2016-02-07 11:45:36,"3421 SANTA CLARA CT,FLINT,48504",4,180
2016-02-01 13:30:04,"2209 CROCKER AVE,FLINT,48503",4,180
2016-01-31 13:05:33,"1718 LAUREL OAK DR,FLINT,48507",4,180
2016-01-28 13:03:47,"1246 KNICKERBOCKER,FLINT,48505",4,180
2016-01-27 13:10:47,"2054 CROOKED LANE,FLINT,48503",4,180
2016-01-21 13:42:59,"4124 WESTERN RD,FLINT,48506",4,180
2016-02-13 12:24:42,"1809 WABASH AVE,FLINT,48504",4,170
2016-02-10 14:29:05,"2101 LIPPINCOTT BLVD,FLINT,48503",4,170
2016-02-07 11:44:20,"2810 PARKSIDE DRIVE,FLINT,48503",4,170
2016-01-26 13:45:47,"2046 WHITTLESEY ST,FLINT,48503",4,170
2016-01-07 15:17:12,"1617 NEOME DR,FLINT,",4,170
2016-02-12 13:45:48,"3320 PARKSIDE DR,FLINT,48503",4,160
2016-02-11 13:18:54,"6808 PARKBELT DR,FLINT,48505",4,160
2016-02-03 13:42:52,"1601 CHIPPEWA ST,FLINT,",4,160
2016-01-22 13:12:04,"2202 WELCH BLVD PO BOX 4219,FLINT,48504",4,160
2016-01-22 12:56:53,"3620 SUNRIDGE DR,FLINT,48506",4,160
2016-01-19 16:30:47,"1121 WOODLAWN PARK DRIVE,FLINT,48503",4,160
2016-01-15 10:58:55,"1417 LINWOOD AVE,,48503",4,160
2015-09-30 13:06:51,"605 GARLAND ST/1,FLINT,48503",4,160
2016-02-11 13:18:35,"2017 JOILET ST,FLINT,48504",4,150
2016-02-05 13:05:50,"1628 NEBRASKA AVE,FLINT,48506",4,150
2016-02-03 13:43:49,"2721 WESTWOOD PARKWAY,FLINT,48503",4,150
2016-01-21 16:13:29,"1212 BARNEY AVE,FLINT,48503",4,150
2016-01-21 16:01:42,"201 E LIVINGSTON DR,FLINT,48503",4,150
2016-02-15 12:19:16,"814 E KEARSLEY ST #422,FLINT,48503",4,140
2016-02-10 14:30:07,"1614 SHAMROCK LN,FLINT,48504",4,140
2016-02-06 12:08:50,"3230 N STEVENSON STREET,FLINT,48504",4,140
2016-02-02 13:19:38,"2040 OXFORD LANE,FLINT,48503",4,140
2016-01-28 13:37:51,"2118 LEVERN ST,FLINT,48506",4,140
2016-01-27 13:02:07,"2014 ROBERT T LONGWAY,FLINT,48503",4,140
2016-01-25 13:07:49,"3218 MONTANA AVE,FLINT,48506",4,140
2016-01-23 12:02:53,"1218 KENSINGTON AVE,FLINT,48503",4,140
2016-01-21 16:01:41,"1634 WYOMING AVE,FLINT,48506",4,140
2016-01-15 10:58:46,"1518 N GRAND TRAVERSE,,48503",4,140
2016-02-06 11:39:02,"718 PERRY ST,FLINT,48504",4,130
2016-02-05 13:06:36,"1936 W COURT ST,FLINT,48503",4,130
2016-02-04 13:23:08,"3001 CORUNNA RD APT 1,FLINT,48503",4,130
2016-02-03 14:24:23,"2516 E 2ND ST,FLINT,48503",4,130
2016-02-02 13:19:54,"845 DICKINSON ST,FLINT,48504",4,130
2016-01-26 12:27:54,"1933 LINCOLN DR,FLINT,48503",4,130
2016-01-23 13:29:37,"3330 CHEYENNE,BURTON,48505",4,130
2016-01-21 13:42:51,"2031 WHITTLESEY ST,FLINT,48503",4,130
2016-02-12 13:19:06,"939 BLOOR AVE,FLINT,48507",4,120
2016-02-12 13:05:54,"3110 HAWTHORNE DR,FLINT,48503",4,120
2016-02-05 13:35:56,"911 VERMILYA AVE,FLINT,48507",4,120
2016-02-04 13:46:58,"305 E FLINT PARK BLVD,FLINT,48505",4,120
2016-02-01 13:28:11,"1852 LAUREL,FLINT,48507",4,120
2016-02-01 13:24:17,"851 BLOOR AVE,FLINT,48507",4,120
2016-02-01 13:22:47,"518 WILLIAMS ST,FLINT,48503",4,120
2016-01-24 12:13:58,"1445 FOREST HILL AVE,FLINT,48504",4,120
2016-01-23 12:00:05,"3704 CIRCLE DRIVE,FLINT,48507",4,120
2016-01-21 16:21:15,"1309 KEARSLEY PARK BLVD,FLINT,",4,120
2016-01-21 13:40:15,"4123 CUSTER AVE,FLINT,48507",4,120
2016-01-21 13:39:39,"2721 COVENTRY CT,FLINT,48503",4,120
2015-09-30 13:07:05,"2717 CONCORD ST,FLINT,48504",4,120
2016-02-07 12:25:44,"2913 COLORADO AVE,FLINT,48506",4,110
2016-02-07 11:45:34,"3014 CHEROKEE AVE,FLINT,48507",4,110
2016-02-04 13:15:41,"2517 BARTH ST,FLINT,48504",4,110
2016-02-03 13:40:06,"1913 W MCCLELLAN ST,FLINT,",4,110
2016-02-01 13:27:55,"4115 COMSTOCK AVE,FLINT,48504",4,110
2016-01-27 13:10:08,"2305 ADAMS AVENUE,FLINT,48505",4,110
2016-01-26 12:25:01,"2918 GAMMA LANE,FLINT,48506",4,110
2016-01-24 12:13:14,"1001 LOCHHEAD AVE,FLINT,48507",4,110
2016-01-22 12:34:55,"3117 SLOAN ST,FLINT,48504",4,110
2016-01-21 15:30:00,"2409 SESAN ST,FLINT,48504",4,110
2016-01-21 13:39:32,"2701 HILLCREST AV,FLINT,48507",4,110
2015-12-29 15:14:22,"2610 M L KING AVE SALEM LUTHERAN CH,FLINT,",4,110
2015-12-29 15:14:04,"2380 NOLEN DR,FLINT,48504",4,110
2015-10-08 16:01:20,"629 BURROUGHS,FLINT,48507",4,110
2015-10-06 12:08:19,"2100 KANSAS AVE,FLINT,48506",4,110
2016-02-15 12:50:00,"422 TENNYSON AVE,FLINT,",4,100
2016-02-12 13:19:21,"2124 SWAYZE ST,FLINT,48503",4,100
2016-02-06 11:39:15,"3713 LEERDA,FLINT,48504",4,100
2016-02-03 13:40:34,"3136 WOLCOTT ST,FLINT,48504",4,100
2016-02-03 13:37:20,"2747 WESTWOOD PKWY,FLINT,48503",4,100
2016-02-02 13:31:23,"2213 BROWN ST,FLINT,48503",4,100
2016-02-02 13:31:19,"3608 N TERM ST,FLINT,48506",4,100
2016-02-01 13:24:06,"3101 WESTWOOD PKWY,FLINT,48503",4,100
2016-01-28 13:03:29,"2401 KENTUCKY AVE,FLINT,48506",4,100
2016-01-25 13:49:26,"1527 WOODSLEA DR,FLINT,48507",4,100
2016-01-25 13:01:33,"1901 WINONA ST,FLINT,48504",4,100
2016-01-23 12:02:34,"3810 HOGARTY AVE,FLINT,48532",4,100
2016-01-22 12:36:04,"2408 ALEXANDER STREET,FLINT,48505",4,100
2016-01-21 13:34:58,"4701 CRESTBROOK LN,FLINT,48507",4,100
2016-02-13 12:25:58,"2318 PIERCE,FLINT,48503",4,90
2016-02-12 13:14:44,"3800 RICHFIELD ROAD 213,FLINT,48506",4,90
2016-02-12 13:05:17,"820 GARLAND ST #45,FLINT,48503",4,90
2016-02-12 13:02:22,"4060 M L KING AVE #6,FLINT,48505",4,90
2016-02-11 13:19:00,"2043 WHITTLESEY ST,FLINT,48503",4,90
2016-02-08 13:08:01,"2432 THOMAS ST,FLINT,48504",4,90
2016-02-03 13:39:28,"3914 ARLENE AVE,FLINT,48532",4,90
2016-02-03 13:37:19,"3705 CLAIRMONT,FLINT,",4,90
2016-02-03 13:37:14,"1902 CARTIER,FLINT,48504",4,90
2016-02-02 13:27:09,"1030 BARRIE AVE,FLINT,48507",4,90
2016-02-01 13:30:12,"1119 EDITH AVE,FLINT,48507",4,90
2016-01-29 13:02:51,"2801 BARTH ST,FLINT,48504",4,90
2016-01-28 13:06:24,"1701 LAUREL OAK DRIVE,FLINT,48507",4,90
2016-01-27 13:56:51,"711 BLANCHARD,FLINT,48503",4,90
2016-01-21 16:00:46,"2224 MILLER RD,FLINT,48503",4,90
2016-01-21 15:48:00,"617 LETA AVE,FLINT,48507",4,90
2016-01-21 13:37:41,"1014 STOCKTON ST #3,FLINT,48503",4,90
2015-11-18 14:32:32,"2020 CROOKED LN,FLINT,48503",4,90
2015-10-20 15:07:20,"535 LETA AVE,FLINT,48507",4,90
2015-10-06 12:08:06,"633 W BISHOP AVE,FLINT,48505",4,90
2016-02-12 13:04:09,"3800 RICHFIELD ROAD 223,FLINT,48506",4,80
2016-02-08 13:29:10,"2765 RASKOB ST,FLINT,48504",4,80
2016-02-05 13:34:00,"3609 OGEMA AVE,FLINT,48507",4,80
2016-02-05 13:08:44,"2309 STARKWEATHER,FLINT,48506",4,80
2016-02-04 13:14:38,"1521 CRUMWELL AVE,FLINT,48503",4,80
2016-02-03 13:36:18,"2803 N CENTER RD,FLINT,48506",4,80
2016-02-03 13:35:08,"1150 WOODSIDE DR,FLINT,48503",4,80
2016-02-01 14:32:49,"602 MAXINE ST,FLINT,48503",4,80
2016-02-01 13:31:41,"1042 W 12TH ST,FLINT,48507",4,80
2016-01-29 13:11:05,"3422 CLAIRMOT ST,FLINT,48503",4,80
2016-01-29 13:02:12,"1865 SPRINGFIELD,FLINT,",4,80
2016-01-28 13:06:26,"1509 RIDGELAWN AVE,FLINT,48503",4,80
2016-01-26 12:24:09,"1634 NEBRASKA AVE,FLINT,48506",4,80
2016-01-24 12:09:08,"1232 BOSTON AVE,FLINT,48503",4,80
2016-01-23 11:59:57,"118 E AUSTIN AVE,FLINT,48505",4,80
2016-01-21 13:44:15,"1502 BROOKWOOD AVE,FLINT,48503",4,80
2016-01-21 13:42:47,"425 W FIRST AVE,FLINT,48503",4,80
2016-01-20 13:05:49,"1508 WELCH BLVD,FLINT,48504",4,80
2016-01-19 16:27:26,"1633 BENNETT AVE,FLINT,",4,80
2015-12-10 15:08:48,"3748 GLOUCESTER,FLINT,",4,80
2015-12-10 15:08:00,"1909 WABASH,FLINT,48505",4,80
2015-10-08 16:00:21,"3106 CLEMENT ST,FLINT,48504",4,80
2016-02-13 12:25:32,"759 E JAMIESON ST,FLINT,48505",4,70
2016-02-12 13:10:02,"1902 CAMBRIDGE AVE,FLINT,48503",4,70
2016-02-03 13:43:06,"1939 WOODSLEA DR APT 7,FLINT,48507",4,70
2016-02-02 13:22:05,"3606 HOLLY AVE,FLINT,",4,70
2016-01-29 13:01:41,"911 E FORK DR,FLINT,48503",4,70
2016-01-28 13:03:24,"3820 N TERM ST,FLINT,48506",4,70
2016-01-27 13:02:10,"440 E ATHERTON RD,FLINT,48507",4,70
2016-01-26 12:22:20,"3205 DALE AVE,FLINT,48506",4,70
2016-01-26 12:18:53,"2630 PEWANAGA PLACE,FLINT,48507",4,70
2016-01-22 12:56:50,"737 LELAND ST,FLINT,48507",4,70
2016-01-21 16:13:33,"2314 S GRAND TRAVERSE ST,FLINT,48503",4,70
2016-01-21 16:12:35,"3805 LORRAINE,FLINT,48506",4,70
2016-01-21 15:31:00,"916 S FRANKLIN AVE,FLINT,48503",4,70
2016-01-21 13:43:24,"643 FREEMAN AVE,FLINT,48507",4,70
2016-01-19 16:19:10,"2501 BAGLEY ST,FLINT,48504",4,70
2015-12-29 15:14:03,"1230 DUPONT ST,FLINT,",4,70
2015-10-26 15:42:02,"225 W COURT ST #1,FLINT,48503",4,70
2015-10-16 08:30:08,"1602 LINWOOD AVE,FLINT,48503",4,70
2016-02-13 12:25:31,"902 GLENBROOK CIRCLE APT A,FLINT,48503",4,60
2016-02-12 08:21:41,"2117 PIERCE ST,FLINT,48503",4,60
2016-02-09 13:43:18,"908 BLAIR,FLINT,48504",4,60
2016-02-09 13:38:27,"1005 E HEMPHILL RD,FLINT,48507",4,60
2016-02-08 13:29:36,"4611 OGEMA AVE,,48507",4,60
2016-02-05 13:06:45,"3421 BREWSTER AVE,FLINT,48506",4,60
2016-02-05 13:03:24,"1710 KNAPP AVE,FLINT,48503",4,60
2016-02-04 13:14:50,"364 FENWICK CT,FLINT,48503",4,60
2016-02-04 13:13:18,"910 VICTORIA AVE,,48507",4,60
2016-02-03 13:39:12,"2711 FRANKLIN AVE,FLINT,48506",4,60
2016-02-03 13:34:20,"327 SHEFFIELD AVE APT 281C,FLINT,48503",4,60
2016-02-01 13:32:36,"5401 BALDWIN BLVD,FLINT,48505",4,60
2016-01-29 13:03:07,"3729 RISEDORPH,FLINT,48506",4,60
2016-01-29 12:44:47,"3602 FOREST HILL AVE,FLINT,48504",4,60
2016-01-29 12:41:46,"1902 E SECOND ST,FLINT,48503",4,60
2016-01-27 13:56:59,"3419 BRIMFIELD DR,FLINT,",4,60
2016-01-26 12:28:02,"3901 BURGESS,FLINT,48504",4,60
2016-01-26 12:26:26,"1301 BLANCHARD AVE,FLINT,48503",4,60
2016-01-25 13:02:58,"3628 BEECHER RD,FLINT,48503",4,60
2016-01-23 12:02:44,"3721 IVANHOE AVE,FLINT,48506",4,60
2016-01-23 12:02:17,"515 CRAWFORD,FLINT,48507",4,60
2016-01-23 12:01:52,"2820 BERKLEY ST,FLINT,48504",4,60
2016-01-21 16:33:02,"2022 STANFORD AVE,FLINT,48503",4,60
2016-01-21 16:20:38,"3320 BARTH ST,FLINT,48504",4,60
2016-01-21 16:14:06,"1502 PETTIBONE AVE,FLINT,48507",4,60
2016-01-21 16:00:31,"3605 ML KING AVE,FLINT,48505",4,60
2016-01-21 13:34:27,"2040 MONTETT ST,FLINT,48504",4,60
2016-01-21 13:33:48,"2829 E PIERSON RD,FLINT,48506",4,60
2016-01-15 11:03:13,"3115 LAWNDALE ST LUKES NEW LIFE CEN,FLINT,48504",4,60
2016-01-15 11:00:50,"1502 N FRANKLIN AVE,FLINT,48506",4,60
2015-10-13 14:30:02,"1001 BLANCHARD AVE,FLINT,48503",4,60
2016-02-16 08:56:18,"1026 S FRANKLIN AVE,FLINT,48503",4,50
2016-02-05 13:10:00,"6514 SALLY COURT,FLINT,48505-2551",4,50
2016-02-02 14:13:37,"3209 N DEXTER ST,FLINT,48506",4,50
2016-02-02 13:22:09,"3607 SUNRIDGE DR,FLINT,48506",4,50
2016-01-28 13:38:42,"3618 HOGARTH AVE,FLINT,48532",4,50
2016-01-27 13:01:12,"4005 BROWNELL BLVD,FLINT,48504",4,50
2016-01-26 12:27:04,"221 WEST DEWEY ST,FLINT,48505",4,50
2016-01-24 12:08:59,"814 S VERNON AVE,FLINT,48503",4,50
2016-01-22 12:38:47,"526 E DEWEY ST,FLINT,48505",4,50
2016-01-21 16:13:39,"3542 PINGREE AVE,FLINT,48503",4,50
2016-01-21 15:47:00,"3111 FOREST HILL AVE,FLINT,48504",4,50
2016-01-19 16:18:20,"1806 NEBRASKA AVE,FLINT,48506",4,50
2015-11-24 15:03:46,"3709 CIRCLE DR,FLINT,48507",4,50
2016-02-16 08:59:42,"2102 BERKLEY ST,FLINT,48504",4,0
2016-02-16 08:57:19,"2021 RASKOB,,",4,0
2016-02-15 12:18:11,"128 WEST DEWEY,FLINT,48505",4,0
2016-02-14 12:02:28,"2906 BRANDON ST,FLINT,48503",4,0
2016-02-13 12:25:27,"2406 N FRANKLIN AVE,FLINT,48506",4,0
2016-02-12 13:46:01,"3800 RICHFIELD ROAD 408,FLINT,48506",4,0
2016-02-12 13:45:28,"3800 RICHFIELD ROAD 316,FLINT,48506",4,0
2016-02-12 13:19:18,"2730 CUMINGS AVE,FLINT,48503",4,0
2016-02-12 13:18:35,"2001 CLEMENT ST,FLINT,48504",4,0
2016-02-12 13:14:25,"902 E COURT ST #904,FLINT,48503",4,0
2016-02-12 13:05:47,"2001 N CENTER #318,,48506",4,0
2016-02-12 13:04:59,"3901 N AVERILL AVE APT 6F,FLINT,48506",4,0
2016-02-12 13:00:46,"641 W BALTIMORE BLVD,FLINT,48505",4,0
2016-02-11 13:19:37,"1139 W PRINCETON AVE,FLINT,48505",4,0
2016-02-11 13:19:31,"2112 BROOKS ST,FLINT,48507",4,0
2016-02-11 13:19:17,"3907 CIRCLE DR,FLINT,48507",4,0
2016-02-11 13:19:09,"949 SIMCOE AVE,FLINT,48507",4,0
2016-02-11 13:18:58,"1917 MALLERY ST,FLINT,48504",4,0
2016-02-11 13:18:42,"2116 COLLADAY CT,FLINT,48506",4,0
2016-02-11 13:18:36,"223 ODETTE,FLINT,48503",4,0
2016-02-11 13:02:23,"504 CADILLAC ST,FLINT,48504",4,0
2016-02-11 13:01:45,"4010 M L KING AVE,FLINT,48505",4,0
2016-02-10 14:41:34,"2202 WINDEMERE AVE,FLINT,48503",4,0
2016-02-10 14:29:01,"1105 MAXINE ST,FLINT,48503",4,0
2016-02-10 14:13:05,"622 E RIDGEWAY AVE,FLINT,48505",4,0
2016-02-09 13:42:33,"406 W BUNDY AVE,FLINT,48505",4,0
2016-02-09 13:39:36,"5037 SHADY OAK TRAIL,FLINT,48532",4,0
2016-02-09 13:39:12,"2533 THOMAS ST,FLINT,48504",4,0
2016-02-08 13:29:20,"665 E PHILADELPHIA BLVD,FLINT,48505",4,0
2016-02-08 13:07:38,"941 E FOSS AVE,FLINT,48505",4,0
2016-02-08 13:05:47,"1822 PENBROOK LANE,FLINT,48507",4,0
2016-02-08 13:05:28,"3226 BURGESS ST,FLINT,48504",4,0
2016-02-08 13:05:06,"1023 PERSHING ST,FLINT,48503",4,0
2016-02-07 11:44:54,"909 MCKEIGHAN AVE,FLINT,48507",4,0
2016-02-06 11:42:56,"850 LINCOLN AVE,FLINT,48507",4,0
2016-02-06 11:42:08,"2505 RASKOB ST,FLINT,48504",4,0
2016-02-06 11:40:22,"2547 BAGLEY ST,FLINT,48504",4,0
2016-02-06 11:39:07,"301 LAYFAYETTE ST,FLINT,48503",4,0
2016-02-05 13:09:09,"2521 BEGOLE ST,FLINT,48504",4,0
2016-02-05 13:05:49,"1712 NEILSON,FLINT,48503",4,0
2016-02-05 13:02:53,"510 E FOSS AVENUE,FLINT,48505",4,0
2016-02-04 13:46:40,"1802 BARTH ST,FLINT,48504",4,0
2016-02-04 13:23:07,"765 E HAMILTON AVE,FLINT,48505",4,0
2016-02-04 13:17:23,"1201 ALVORD,FLINT,48507",4,0
2016-02-04 13:16:16,"1402 STOCKER AVE,FLINT,48503",4,0
2016-02-04 13:15:42,"1606 RAMSAY BLVD,FLINT,48503",4,0
2016-02-04 13:15:35,"710 ALGONQUIN AVE,FLINT,48507",4,0
2016-02-04 13:15:18,"3800 MASON ST,FLINT,48505",4,0
2016-02-04 13:15:14,"1731 INDIANA  AVE,FLINT,48506",4,0
2016-02-03 14:24:12,"2920 DOUGLAS AV #1,FLINT,48506",4,0
2016-02-03 13:44:06,"2515 HILLS ST,FLINT,48503",4,0
2016-02-03 13:43:44,"706 HUBBARD AVE,FLINT,48503",4,0
2016-02-03 13:43:18,"126 E GRACELAWN,FLINT,",4,0
2016-02-03 13:41:39,"8107 RIVERVIEW DR,FLINT,48532",4,0
2016-02-03 13:41:35,"2402 PIERRE ST,FLINT,48503",4,0
2016-02-03 13:39:00,"1817 DELAWARE AVE,FLINT,48506",4,0
2016-02-03 13:37:45,"3513 AUGUSTA ST,FLINT,48503",4,0
2016-02-03 13:34:45,"1118 S FRANKLIN AVE,FLINT,48503",4,0
2016-02-03 13:34:25,"948 MCQUEEN,FLINT,48503",4,0
2016-02-03 13:34:18,"1702 DAVISON RD,FLINT,48506",4,0
2016-02-02 14:01:33,"1313 LELAND ST,FLINT,48507",4,0
2016-02-02 13:31:08,"309 E BAKER ST,FLINT,48505",4,0
2016-02-02 13:30:57,"5305 FLEMING RD,FLINT,48504",4,0
2016-02-02 13:30:12,"4017 CUTHBERTSON ST,FLINT,48507",4,0
2016-02-02 13:28:03,"3513 BRANDON ST,FLINT,48503",4,0
2016-02-02 13:27:44,"2517 LEITH STREET,FLINT,48506",4,0
2016-02-02 13:27:18,"2421 ZIMMERMAN,FLINT,48503",4,0
2016-02-02 13:27:17,"1213 MAXINE STREET,FLINT,48503",4,0
2016-02-02 13:24:16,"1919 THOM ST,FLINT,48506",4,0
2016-02-02 13:24:06,"1509 WISCONSIN AVE,FLINT,48506",4,0
2016-02-02 13:20:02,"1328 BELLE AVE,FLINT,48506",4,0
2016-02-01 14:32:29,"1505 W DARTMOUTH,FLINT,48504",4,0
2016-02-01 14:32:26,"851 MARKHAM ST,FLINT,48507",4,0
2016-02-01 14:32:01,"2109 STEVENSON ST,FLINT,",4,0
2016-02-01 13:32:39,"3228 WOLCOTT ST,FLINT,48504",4,0
2016-02-01 13:32:21,"2801 S DORT HWY LOT 40,FLINT,48507",4,0
2016-02-01 13:31:55,"914 E 9TH ST,FLINT,48503",4,0
2016-02-01 13:31:32,"1417 ELDORADO DRIVE,FLINT,48504",4,0
2016-02-01 13:31:22,"609 MCKINLEY AVE,FLINT,48507",4,0
2016-02-01 13:27:00,"2704 CORUNNA RD,FLINT,48503",4,0
2016-02-01 13:24:22,"2601 TRUMBULL AVENUE,FLINT,48504",4,0
2016-01-31 12:36:56,"1811 IROQUOIS AVE,FLINT,48503",4,0
2016-01-30 12:32:00,"3009 FOREST HILL,FLINT,48504",4,0
2016-01-29 13:11:38,"1062 E BALTIMORE BLVD,FLINT,48505",4,0
2016-01-29 13:02:05,"3614 LEITH ST,FLINT,48506",4,0
2016-01-29 12:44:59,"410 E ATHERTON RD,FLINT,48507",4,0
2016-01-29 12:42:00,"1810 OVERHILL DRIVE,FLINT,48503",4,0
2016-01-29 12:41:54,"1039 MARKHAM ST,FLINT,48507",4,0
2016-01-29 12:41:40,"1449 DAKOTA,FLINT,48506",4,0
2016-01-29 12:41:01,"1818 W HOBSON AVE,FLINT,48504",4,0
2016-01-28 13:40:39,"2033 WARNER AVE,FLINT,48503",4,0
2016-01-28 13:38:10,"542 MCKEIGAN AVE,FLINT,48507",4,0
2016-01-28 13:38:06,"920 W EIGHTH AVE,FLINT,48504",4,0
2016-01-28 13:38:00,"2004 GOODRICH AVE,FLINT,48503",4,0
2016-01-28 13:06:34,"967 BARNEY AVE,FLINT,48503",4,0
2016-01-28 13:04:48,"5405 SUSAN ST,FLINT,48505",4,0
2016-01-28 13:04:26,"1210 HUGHES AVE,FLINT,48503",4,0
2016-01-27 14:11:31,"535 DELL AVE,FLINT,48507",4,0
2016-01-27 14:11:15,"6626 COLONIAL DR,FLINT,48505",4,0
2016-01-27 14:11:00,"2910 LAPEER RD,FLINT,48503",4,0
2016-01-27 14:10:22,"828 SIMCOE AVE,FLINT,48507",4,0
2016-01-27 14:10:08,"425 E MOORE ST,FLINT,48505",4,0
2016-01-27 13:56:28,"1214 KENSINGTON AVE,FLINT,48503",4,0
2016-01-27 13:15:54,"3622 OGEMA AVE,FLINT,48507",4,0
2016-01-27 13:14:42,"2041 CHURCH ST,FLINT,48503",4,0
2016-01-27 13:08:37,"212 E BISHOP AVE,FLINT,48504",4,0
2016-01-26 13:47:42,"1015 ALVORD AVE,FLINT,48507",4,0
2016-01-26 13:46:28,"3506 CHICAGO BLVD,FLINT,48503",4,0
2016-01-26 12:27:17,"2652 GIBSON ST,FLINT,48503",4,0
2016-01-26 12:23:56,"405 MARY ST,FLINT,48503",4,0
2016-01-26 12:22:22,"412 W JAMIESON ST,FLINT,48505",4,0
2016-01-26 12:22:21,"3410 GRATIOT AVE,FLINT,48503",4,0
2016-01-26 12:20:55,"648 LINCOLN,FLINT,48507",4,0
2016-01-26 12:19:36,"2014 SANTA BARBARA DR,FLINT,48504",4,0
2016-01-26 12:18:10,"2213 E SECOND ST,FLINT,48503",4,0
2016-01-25 13:50:03,"2719 SENECA ST,FLINT,48504",4,0
2016-01-25 13:49:16,"3510 KEYES ST,FLINT,48504",4,0
2016-01-25 13:48:22,"770 E BALTIMORE BLVD,FLINT,48505",4,0
2016-01-25 13:08:07,"1703 WYOMING AVE,FLINT,",4,0
2016-01-25 13:07:51,"624 S GRAND TRAVERSE ST,FLINT,48502",4,0
2016-01-25 13:07:46,"2319 BARTH ST,FLINT,48504",4,0
2016-01-25 13:07:36,"763 DUPONT STREET,FLINT,48386",4,0
2016-01-25 13:06:30,"2455 THOMAS ST,FLINT,48504",4,0
2016-01-25 13:05:39,"2601 PENNSYLVANIA AVE,FLINT,48506",4,0
2016-01-25 13:03:57,"2409 MOUNTAIN AVE,FLINT,48503",4,0
2016-01-25 13:03:53,"1440 DAKOTA,FLINT,48506",4,0
2016-01-25 13:03:39,"3148 BEECHWOOD AVE,FLINT,",4,0
2016-01-25 12:59:48,"336 BUCKINGHAM AVE,FLINT,48507",4,0
2016-01-24 12:09:48,"1522 MONTERAY ST,FLINT,48503",4,0
2016-01-24 12:08:43,"1709 E. COURT ST,FLINT,48503",4,0
2016-01-24 12:08:24,"2209 KANSAS AVENUE,FLINT,48506",4,0
2016-01-23 12:02:25,"750 CROWFORD ST,FLINT,48507",4,0
2016-01-23 12:02:22,"1152 OAK ST,FLINT,48503",4,0
2016-01-23 12:00:11,"2222 REID ST,FLINT,",4,0
2016-01-23 12:00:08,"1426 JANE AVE,FLINT,48506",4,0
2016-01-23 12:00:03,"2706 BEGOLE ST,FLINT,48504",4,0
